beneficiary_id,full_name,cohort_id,pillar,county,gender,age,enrollment_date,current_status,dropout_date,dropout_reason,phone,trajectory
BEN-00364,Violet Nyambura,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,25,2025-09-03,Dropout,2026-08-26,Unknown,+254728270317,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-00365,Stephen Adhiambo,COHORT-SC-002,Scholarship,Mombasa,Male,21,2025-08-31,Active,,,+254733842070,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00366,Uchenna Maina,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,27,2025-09-21,Active,,,+254794946730,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00367,Yvonne Odongo,COHORT-SC-002,Scholarship,Mombasa,Male,21,2025-09-06,Active,,,+254725285764,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00368,Lilian Waweru,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,28,2025-09-20,Active,,,+254783833059,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00369,Caroline Maina,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,17,2025-08-22,Active,,,+254764914054,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00370,Owen Were,COHORT-SC-002,Scholarship,Mombasa,Female,20,2025-09-12,Active,,,+254798404247,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00371,Lilian Auma,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,24,2025-08-26,Dropout,2026-03-03,Unknown,+254766143368,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00372,Xavier Njoroge,COHORT-SC-002,Scholarship,Mombasa,Female,28,2025-09-08,Active,,,+254743316996,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00373,Kendi Auma,COHORT-SC-002,Scholarship,Mombasa,Male,28,2025-09-12,Dropout,2026-04-03,Financial hardship,+254767774765,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00374,Queen Njenga,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,27,2025-08-25,Active,,,+254779631857,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00375,Kendi Njenga,COHORT-SC-002,Scholarship,Mombasa,Male,21,2025-09-08,Active,,,+254762497139,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00376,Wanjiku Omondi,COHORT-SC-002,Scholarship,Mombasa,Male,17,2025-09-05,Dropout,2026-08-28,Employment (positive exit),+254749652241,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-00377,Hassan Ndung'u,COHORT-SC-002,Scholarship,Mombasa,Male,20,2025-09-04,At-Risk,,,+254756045630,"['Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00378,Wanjiku Chebet,COHORT-SC-002,Scholarship,Mombasa,Female,23,2025-09-05,Dropout,2026-08-28,Unknown,+254770726434,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-00379,Cynthia Kimani,COHORT-SC-002,Scholarship,Mombasa,Female,21,2025-09-01,Active,,,+254796969050,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00380,Joseph Mutua,COHORT-SC-002,Scholarship,Mombasa,Male,24,2025-08-25,Dropout,2026-02-23,Employment (positive exit),+254767226329,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00381,Zipporah Waweru,COHORT-SC-002,Scholarship,Mombasa,Female,26,2025-09-21,Active,,,+254798222374,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00382,Nancy Adhiambo,COHORT-SC-002,Scholarship,Mombasa,Male,25,2025-09-04,Active,,,+254767653606,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00383,Nicholas Githinji,COHORT-SC-002,Scholarship,Mombasa,Male,28,2025-09-03,Active,,,+254718397164,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00384,Irene Waweru,COHORT-SC-002,Scholarship,Mombasa,Male,21,2025-09-09,Active,,,+254736450861,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00385,Quinton Mutinda,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,26,2025-09-05,Active,,,+254752064387,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00386,Zipporah Kimani,COHORT-SC-002,Scholarship,Mombasa,Male,21,2025-09-10,Active,,,+254771453007,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00387,Rose Were,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,25,2025-09-10,Active,,,+254721375216,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00388,Hassan Awino,COHORT-SC-002,Scholarship,Mombasa,Male,17,2025-09-12,Active,,,+254734567819,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00389,Kendi Musyoka,COHORT-SC-002,Scholarship,Mombasa,Male,18,2025-09-02,Dropout,2026-04-14,Employment (positive exit),+254775319770,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00390,Priscilla Waweru,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,18,2025-09-11,Active,,,+254775718640,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00391,Uchenna Owino,COHORT-SC-002,Scholarship,Mombasa,Prefer not to say,16,2025-08-31,Active,,,+254758189421,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00392,Irene Adhiambo,COHORT-SC-002,Scholarship,Mombasa,Male,24,2025-09-21,Active,,,+254777838742,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00393,Rose Mutinda,COHORT-SC-002,Scholarship,Mombasa,Male,27,2025-09-11,Active,,,+254769572772,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00394,Kendi Omondi,COHORT-SC-002,Scholarship,Mombasa,Female,20,2025-09-06,Active,,,+254714388260,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
