assessment_id,beneficiary_id,cohort_id,assessment_date,wave,score,max_score,assessor,subject
ASMT-004001,BEN-02055,COHORT-PL-002,2026-03-04,2,53.5,100,Caroline Simiyu,Technical Skills
ASMT-004002,BEN-02056,COHORT-PL-002,2025-12-01,1,86.2,100,James Otieno,Literacy
ASMT-004003,BEN-02056,COHORT-PL-002,2026-03-01,2,91.8,100,Lilian Musyoka,Life Skills
ASMT-004004,BEN-02057,COHORT-PL-002,2025-12-04,1,83.8,100,Queen Awino,Literacy
ASMT-004005,BEN-02057,COHORT-PL-002,2026-03-04,2,92.7,100,Felix Awino,Technical Skills
ASMT-004006,BEN-02058,COHORT-PL-002,2025-12-13,1,77.0,100,Xavier Chebet,Technical Skills
ASMT-004007,BEN-02058,COHORT-PL-002,2026-03-13,2,74.8,100,Nicholas Chebet,Literacy
ASMT-004008,BEN-02059,COHORT-PL-002,2025-11-26,1,63.5,100,Eunice Maina,Numeracy
ASMT-004009,BEN-02059,COHORT-PL-002,2026-02-24,2,40.2,100,Seun Simiyu,Literacy
ASMT-004010,BEN-02060,COHORT-PL-002,2025-11-26,1,62.8,100,Zipporah Wangari,Literacy
ASMT-004011,BEN-02060,COHORT-PL-002,2026-02-24,2,38.1,100,Tabitha Auma,Technical Skills
ASMT-004012,BEN-02061,COHORT-PL-002,2025-11-29,1,46.5,100,Raphael Mwangi,Numeracy
ASMT-004013,BEN-02061,COHORT-PL-002,2026-02-27,2,59.2,100,James Njoroge,Technical Skills
ASMT-004014,BEN-02062,COHORT-PL-002,2025-12-18,1,71.6,100,Kendi Simiyu,Literacy
ASMT-004015,BEN-02062,COHORT-PL-002,2026-03-18,2,84.3,100,Xavier Kimani,Literacy
ASMT-004016,BEN-02063,COHORT-PL-002,2025-11-20,1,54.5,100,Kezia Kariuki,Technical Skills
ASMT-004017,BEN-02063,COHORT-PL-002,2026-02-18,2,42.3,100,Yvonne Onyango,Numeracy
ASMT-004018,BEN-02064,COHORT-PL-002,15/12/2025,1,79.6,100,Nicholas Githinji,Numeracy
ASMT-004019,BEN-02064,COHORT-PL-002,2026-03-15,2,70.5,100,Joseph Otieno,Life Skills
ASMT-004020,BEN-02065,COHORT-PL-002,2025-12-14,1,37.2,100,James Wanjiku,Life Skills
ASMT-004021,BEN-02065,COHORT-PL-002,2026-03-14,2,41.6,100,Uchenna Mwangi,Numeracy
ASMT-004022,BEN-02066,COHORT-PL-002,2025-12-11,1,92.7,100,Priscilla Chebet,Literacy
ASMT-004023,BEN-02066,COHORT-PL-002,2026-03-11,2,73.9,100,Harrison Ndung'u,Numeracy
ASMT-004024,BEN-02067,COHORT-PL-002,30-Nov-2025,1,71.1,100,Uchenna Njenga,Life Skills
ASMT-004025,BEN-02067,COHORT-PL-002,2026-02-28,2,30.5,100,Zipporah Mugo,Literacy
ASMT-004026,BEN-02068,COHORT-PL-002,2025-11-29,1,62.4,100,Aisha Onyango,Life Skills
ASMT-004027,BEN-02068,COHORT-PL-002,2026-02-27,2,70.1,100,Stephen Kiplagat,Technical Skills
ASMT-004028,BEN-02069,COHORT-PL-002,2025-11-30,1,47.3,100,Zipporah Waweru,Literacy
ASMT-004029,BEN-02070,COHORT-PL-002,2025-12-19,1,87.8,100,Tabitha Chebet,Life Skills
ASMT-004030,BEN-02070,COHORT-PL-002,2026-03-19,2,35.1,100,Cynthia Simiyu,Life Skills
ASMT-004031,BEN-02071,COHORT-PL-002,2025-12-11,1,76.1,100,Quinton Kamau,Technical Skills
ASMT-004032,BEN-02071,COHORT-PL-002,2026-03-11,2,23.7,100,Tabitha Were,Technical Skills
ASMT-004033,BEN-02072,COHORT-PL-002,2025-12-02,1,56.4,100,Irene Adhiambo,Numeracy
ASMT-004034,BEN-02072,COHORT-PL-002,2026-03-02,2,188.4,100,Brian Chebet,Life Skills
ASMT-004035,BEN-02073,COHORT-PL-002,2025-11-25,1,84.1,100,Quinton Waweru,Life Skills
ASMT-004036,BEN-02073,COHORT-PL-002,2026-03-18,2,203.4,100,Mary Mutua,Technical Skills
ASMT-004037,BEN-02074,COHORT-PL-002,2025-12-18,1,94.7,100,Stephen Simiyu,Literacy
ASMT-004038,BEN-02074,COHORT-PL-002,2026-03-18,2,93.7,100,David Chebet,Literacy
ASMT-004039,BEN-02075,COHORT-PL-002,2025-12-09,1,86.7,100,Lilian Nyambura,Literacy
ASMT-004040,BEN-02075,COHORT-PL-002,2026-03-09,2,74.7,100,Brian Wanjiku,Technical Skills
ASMT-004041,BEN-02076,COHORT-PL-002,2025-11-26,1,59.7,100,Amina Waweru,Life Skills
ASMT-004042,BEN-02076,COHORT-PL-002,2026-02-24,2,58.3,100,Harrison Mutua,Life Skills
ASMT-004043,BEN-02077,COHORT-PL-002,2025-11-20,1,62.9,100,Esther Simiyu,Technical Skills
ASMT-004044,BEN-02077,COHORT-PL-002,2026-02-18,2,36.2,100,Irene Kiplagat,Technical Skills
ASMT-004045,BEN-02078,COHORT-PL-002,2025-12-05,1,66.4,100,Owen Kamau,Technical Skills
ASMT-004046,BEN-02078,COHORT-PL-002,2026-03-05,2,81.4,100,Caroline Mugo,Life Skills
ASMT-004047,BEN-02079,COHORT-PL-002,2025-11-28,1,50.4,100,Hassan Kamau,Life Skills
ASMT-004048,BEN-02079,COHORT-PL-002,2026-02-26,2,75.1,100,Zipporah Chebet,Life Skills
ASMT-004049,BEN-02080,COHORT-PL-002,2025-12-04,1,73.5,100,Esther Ndung'u,Life Skills
ASMT-004050,BEN-02080,COHORT-PL-002,2026-03-04,2,45.4,100,Xavier Nyambura,Life Skills
ASMT-004051,BEN-02081,COHORT-PL-002,2025-11-29,1,64.7,100,Esther Mutinda,Life Skills
ASMT-004052,BEN-02081,COHORT-PL-002,27/02/2026,2,71.4,100,Hassan Njenga,Technical Skills
ASMT-004053,BEN-02082,COHORT-PL-002,2025-12-12,1,89.1,100,Eunice Githinji,Technical Skills
ASMT-004054,BEN-02082,COHORT-PL-002,2026-03-12,2,100.0,100,Dennis Musyoka,Literacy
ASMT-004055,BEN-02083,COHORT-PL-002,2025-11-24,1,72.6,100,Priscilla Auma,Technical Skills
ASMT-004056,BEN-02083,COHORT-PL-002,2026-02-22,2,65.0,100,Rose Mutinda,Technical Skills
ASMT-004057,BEN-02084,COHORT-PL-002,2025-11-22,1,49.8,100,Xavier Kamau,Numeracy
ASMT-004058,BEN-02084,COHORT-PL-002,2026-02-20,2,49.9,100,James Awino,Literacy
ASMT-004059,BEN-02085,COHORT-PL-002,2025-12-15,1,76.5,100,Violet Maina,Literacy
ASMT-004060,BEN-02085,COHORT-PL-002,2026-03-15,2,76.9,100,Dennis Musyoka,Numeracy
ASMT-004061,BEN-02086,COHORT-PL-002,2025-11-22,1,65.1,100,Nicholas Kiplagat,Numeracy
ASMT-004062,BEN-02086,COHORT-PL-002,2026-02-20,2,89.3,100,Olive Odongo,Technical Skills
ASMT-004063,BEN-02087,COHORT-PL-002,2025-12-13,1,95.5,100,,Technical Skills
ASMT-004064,BEN-02087,COHORT-PL-002,2026-03-13,2,83.6,100,Quinton Ochieng,Literacy
ASMT-004065,BEN-02088,COHORT-PL-002,2025-11-23,1,63.7,100,,Technical Skills
ASMT-004066,BEN-02089,COHORT-PL-002,20-Nov-2025,1,79.1,100,Olive Kariuki,Technical Skills
ASMT-004067,BEN-02089,COHORT-PL-002,18/02/2026,2,84.9,100,Zipporah Wangari,Life Skills
ASMT-004068,BEN-02090,COHORT-PL-002,2025-12-02,1,67.2,100,Joseph Kiplagat,Literacy
ASMT-004069,BEN-02090,COHORT-PL-002,2026-03-02,2,83.2,100,Raphael Kiplagat,Technical Skills
ASMT-004070,BEN-02091,COHORT-PL-002,2025-12-09,1,80.4,100,Francis Maina,Literacy
ASMT-004071,BEN-02091,COHORT-PL-002,2026-03-09,2,48.1,100,Wanjiku Nyambura,Life Skills
ASMT-004072,BEN-02092,COHORT-PL-002,2025-11-25,1,68.9,100,Brian Njenga,Life Skills
ASMT-004073,BEN-02092,COHORT-PL-002,23/02/2026,2,66.5,100,Hassan Chebet,Technical Skills
ASMT-004074,BEN-02093,COHORT-PL-002,2025-12-10,1,59.0,100,Maurice Wanjiku,Literacy
ASMT-004075,BEN-02093,COHORT-PL-002,2026-02-24,2,52.3,100,Eunice Githinji,Literacy
ASMT-004076,BEN-02094,COHORT-PL-002,2025-12-16,1,71.6,100,Priscilla Gichuki,Technical Skills
ASMT-004077,BEN-02094,COHORT-PL-002,2026-03-16,2,88.8,100,Queen Mutua,Life Skills
ASMT-004078,BEN-02095,COHORT-PL-002,2025-11-26,1,98.0,100,Violet Kariuki,Numeracy
ASMT-004079,BEN-02095,COHORT-PL-002,2026-02-24,2,69.4,100,Grace Auma,Technical Skills
ASMT-004080,BEN-02096,COHORT-PL-002,2025-12-18,1,100.0,100,Esther Were,Literacy
ASMT-004081,BEN-02096,COHORT-PL-002,2026-03-18,2,64.0,100,Harrison Otieno,Literacy
ASMT-004082,BEN-02097,COHORT-PL-002,01/12/2025,1,166.7,100,Kezia Simiyu,Literacy
ASMT-004083,BEN-02097,COHORT-PL-002,01-Mar-2026,2,67.0,100,,Technical Skills
ASMT-004084,BEN-02098,COHORT-PL-002,2025-11-20,1,92.5,100,Gladys Owino,Technical Skills
ASMT-004085,BEN-02098,COHORT-PL-002,2026-02-18,2,82.8,100,Yvonne Waweru,Numeracy
ASMT-004086,BEN-02099,COHORT-PL-002,2025-12-11,1,83.0,100,Aisha Odongo,Literacy
ASMT-004087,BEN-02099,COHORT-PL-002,2026-03-11,2,86.8,100,Grace Were,Literacy
ASMT-004088,BEN-02100,COHORT-PL-002,2025-12-16,1,61.8,100,Nicholas Onyango,Life Skills
ASMT-004089,BEN-02100,COHORT-PL-002,2026-03-01,2,94.7,100,Irene Simiyu,Literacy
ASMT-004090,BEN-02101,COHORT-PL-002,2025-11-27,1,86.4,100,Wanjiku Githinji,Life Skills
ASMT-004091,BEN-02101,COHORT-PL-002,25/02/2026,2,78.1,100,Patrick Mugo,Technical Skills
ASMT-004092,BEN-02102,COHORT-PL-002,2025-11-30,1,61.7,100,Priscilla Njoroge,Literacy
ASMT-004093,BEN-02102,COHORT-PL-002,2026-02-28,2,54.8,100,Irene Mwangi,Numeracy
ASMT-004094,BEN-02103,COHORT-PL-002,2025-12-13,1,82.8,100,Zipporah Njenga,Literacy
ASMT-004095,BEN-02103,COHORT-PL-002,2026-03-13,2,69.9,100,Mary Waweru,Literacy
ASMT-004096,BEN-02104,COHORT-PL-002,2025-12-02,1,75.5,100,Amina Kariuki,Literacy
ASMT-004097,BEN-02104,COHORT-PL-002,2026-03-02,2,91.6,100,Violet Mutua,Life Skills
ASMT-004098,BEN-02105,COHORT-PL-002,2025-11-26,1,93.8,100,Hassan Wangari,Literacy
ASMT-004099,BEN-02105,COHORT-PL-002,2026-02-24,2,98.0,100,Nicholas Kiprotich,Numeracy
ASMT-004100,BEN-02106,COHORT-PL-002,2025-11-26,1,57.9,100,Wanjiku Onyango,Life Skills
ASMT-004101,BEN-02106,COHORT-PL-002,2026-02-24,2,55.2,100,Esther Mugo,Technical Skills
ASMT-004102,BEN-02107,COHORT-PL-002,2025-11-27,1,65.8,100,Caroline Mutinda,Technical Skills
ASMT-004103,BEN-02107,COHORT-PL-002,25-Feb-2026,2,64.1,100,Violet Ochieng,Numeracy
ASMT-004104,BEN-02108,COHORT-PL-002,2025-12-05,1,65.4,100,Leonard Achieng,Technical Skills
ASMT-004105,BEN-02108,COHORT-PL-002,2026-03-05,2,79.2,100,Tabitha Kariuki,Literacy
ASMT-004106,BEN-02109,COHORT-PL-002,2025-12-09,1,79.7,100,David Mutinda,Life Skills
ASMT-004107,BEN-02109,COHORT-PL-002,2026-03-09,2,64.2,100,Harrison Onyango,Life Skills
ASMT-004108,BEN-02110,COHORT-PL-002,2025-12-03,1,62.3,100,Nancy Owino,Technical Skills
ASMT-004109,BEN-02110,COHORT-PL-002,2026-03-03,2,64.2,100,Leonard Kariuki,Technical Skills
ASMT-004110,BEN-02111,COHORT-PL-002,2025-12-11,1,64.1,100,Nicholas Kamau,Literacy
ASMT-004111,BEN-02112,COHORT-PL-002,08/12/2025,1,81.5,100,Kendi Wangari,Literacy
ASMT-004112,BEN-02112,COHORT-PL-002,2026-03-08,2,66.6,100,Maurice Were,Literacy
ASMT-004113,BEN-02113,COHORT-PL-002,2025-12-20,1,51.1,100,Seun Gichuki,Technical Skills
ASMT-004114,BEN-02113,COHORT-PL-002,2026-03-20,2,89.8,100,Amina Achieng,Numeracy
ASMT-004115,BEN-02114,COHORT-PL-002,2025-12-07,1,59.8,100,Yvonne Were,Life Skills
ASMT-004116,BEN-02114,COHORT-PL-002,07/03/2026,2,58.3,100,Caroline Mutua,Numeracy
ASMT-004117,BEN-02115,COHORT-PL-002,2025-12-08,1,89.0,100,Dennis Wangari,Numeracy
ASMT-004118,BEN-02115,COHORT-PL-002,2026-03-08,2,78.0,100,Yvonne Awino,Literacy
ASMT-004119,BEN-02116,COHORT-PL-002,2025-11-30,1,65.7,100,Stephen Owino,Numeracy
ASMT-004120,BEN-02116,COHORT-PL-002,2026-02-28,2,96.7,100,Kendi Njoroge,Numeracy
ASMT-004121,BEN-02117,COHORT-PL-002,2025-11-22,1,76.0,100,Kendi Njenga,Literacy
ASMT-004122,BEN-02117,COHORT-PL-002,2026-02-20,2,74.5,100,Amina Mutinda,Numeracy
ASMT-004123,BEN-02118,COHORT-PL-002,2025-12-14,1,83.0,100,Leonard Were,Life Skills
ASMT-004124,BEN-02118,COHORT-PL-002,2026-03-14,2,94.1,100,Quinton Mutua,Life Skills
ASMT-004125,BEN-02119,COHORT-PL-002,2025-12-05,1,160.4,100,Yvonne Adhiambo,Life Skills
ASMT-004126,BEN-02119,COHORT-PL-002,2026-03-05,2,53.9,100,Nicholas Kiprotich,Numeracy
ASMT-004127,BEN-02120,COHORT-PL-002,2025-12-05,1,100.0,100,Seun Mutinda,Life Skills
ASMT-004128,BEN-02120,COHORT-PL-002,2026-03-05,2,84.8,100,Violet Otieno,Life Skills
ASMT-004129,BEN-02121,COHORT-PL-002,2025-12-18,1,66.0,100,Francis Kamau,Technical Skills
ASMT-004130,BEN-02121,COHORT-PL-002,2026-03-18,2,67.7,100,Patrick Mutua,Numeracy
ASMT-004131,BEN-02122,COHORT-PL-002,2025-11-29,1,73.1,100,Uchenna Mwangi,Technical Skills
ASMT-004132,BEN-02122,COHORT-PL-002,2026-02-27,2,83.8,100,Joseph Waweru,Life Skills
ASMT-004133,BEN-02123,COHORT-PL-002,2025-11-29,1,64.4,100,Raphael Kimani,Technical Skills
ASMT-004134,BEN-02123,COHORT-PL-002,2026-02-27,2,61.0,100,Mary Gichuki,Numeracy
ASMT-004135,BEN-02124,COHORT-PL-002,2025-12-10,1,49.6,100,Tabitha Owino,Numeracy
ASMT-004136,BEN-02124,COHORT-PL-002,2026-03-10,2,64.6,100,David Njenga,Technical Skills
ASMT-004137,BEN-02125,COHORT-PL-002,2025-12-07,1,70.5,100,Joseph Wangari,Literacy
ASMT-004138,BEN-02125,COHORT-PL-002,2026-03-07,2,191.5,100,Quinton Auma,Numeracy
ASMT-004139,BEN-02126,COHORT-PL-002,2025-11-28,1,87.0,100,Irene Rotich,Literacy
ASMT-004140,BEN-02126,COHORT-PL-002,2026-02-26,2,72.9,100,Boniface Maina,Technical Skills
ASMT-004141,BEN-02127,COHORT-PL-002,2025-11-24,1,64.6,100,Rose Ochieng,Numeracy
ASMT-004142,BEN-02127,COHORT-PL-002,22/02/2026,2,72.1,100,David Mwangi,Life Skills
ASMT-004143,BEN-02128,COHORT-PL-002,2025-12-05,1,85.5,100,Cynthia Awino,Life Skills
ASMT-004144,BEN-02128,COHORT-PL-002,2026-03-05,2,72.0,100,James Mutua,Life Skills
ASMT-004145,BEN-02129,COHORT-PL-002,2025-12-03,1,93.0,100,Boniface Musyoka,Literacy
ASMT-004146,BEN-02129,COHORT-PL-002,2026-03-03,2,63.7,100,Aisha Gichuki,Life Skills
ASMT-004147,BEN-02130,COHORT-PL-002,2025-11-21,1,53.9,100,Olive Achieng,Literacy
ASMT-004148,BEN-02130,COHORT-PL-002,2026-02-19,2,46.6,100,Caroline Rotich,Numeracy
ASMT-004149,BEN-02131,COHORT-PL-002,2025-11-24,1,93.6,100,Nancy Kamau,Numeracy
ASMT-004150,BEN-02131,COHORT-PL-002,2026-02-22,2,65.9,100,Yvonne Otieno,Numeracy
ASMT-004151,BEN-02132,COHORT-PL-002,2025-12-01,1,75.6,100,Cynthia Simiyu,Technical Skills
ASMT-004152,BEN-02132,COHORT-PL-002,2026-03-01,2,85.6,100,David Waweru,Numeracy
ASMT-004153,BEN-02133,COHORT-PL-002,07/12/2025,1,74.6,100,Uchenna Mwangi,Life Skills
ASMT-004154,BEN-02133,COHORT-PL-002,07/03/2026,2,75.3,100,Amina Kamau,Numeracy
ASMT-004155,BEN-02134,COHORT-PL-002,2025-12-16,1,58.0,100,Gladys Wanjiku,Technical Skills
ASMT-004156,BEN-02134,COHORT-PL-002,2026-03-16,2,74.3,100,Mary Nyambura,Literacy
ASMT-004157,BEN-02135,COHORT-PL-002,2025-11-27,1,54.1,100,Wanjiku Kiprotich,Numeracy
ASMT-004158,BEN-02135,COHORT-PL-002,2026-03-23,2,79.3,100,Maurice Musyoka,Literacy
ASMT-004159,BEN-02136,COHORT-PL-002,2025-12-05,1,100.0,100,Nancy Kiplagat,Numeracy
ASMT-004160,BEN-02136,COHORT-PL-002,05-Mar-2026,2,77.8,100,Nancy Mutua,Technical Skills
ASMT-004161,BEN-02137,COHORT-PL-002,2025-11-30,1,71.1,100,Tabitha Were,Life Skills
ASMT-004162,BEN-02137,COHORT-PL-002,2026-02-28,2,52.2,100,Hassan Odongo,Life Skills
ASMT-004163,BEN-02138,COHORT-PL-002,2025-12-05,1,64.0,100,Uchenna Auma,Technical Skills
ASMT-004164,BEN-02138,COHORT-PL-002,2026-03-05,2,85.0,100,Rose Githinji,Numeracy
ASMT-004165,BEN-02139,COHORT-PL-002,2025-11-26,1,87.3,100,Caroline Were,Numeracy
ASMT-004166,BEN-02139,COHORT-PL-002,2026-02-24,2,85.1,100,Rose Owino,Life Skills
ASMT-004167,BEN-02140,COHORT-PL-002,2025-12-01,1,56.8,100,Patrick Achieng,Technical Skills
ASMT-004168,BEN-02140,COHORT-PL-002,2026-03-01,2,50.7,100,Nancy Achieng,Literacy
ASMT-004169,BEN-02141,COHORT-PL-002,2025-12-13,1,67.0,100,Kezia Onyango,Numeracy
ASMT-004170,BEN-02141,COHORT-PL-002,2026-03-13,2,47.3,100,Kezia Simiyu,Life Skills
ASMT-004171,BEN-02142,COHORT-PL-002,2025-11-26,1,77.2,100,Yvonne Ndung'u,Literacy
ASMT-004172,BEN-02142,COHORT-PL-002,24/02/2026,2,85.0,100,Rose Were,Numeracy
ASMT-004173,BEN-02143,COHORT-PL-002,2025-12-04,1,72.8,100,Zipporah Maina,Numeracy
ASMT-004174,BEN-02143,COHORT-PL-002,2026-03-04,2,46.4,100,Raphael Kimani,Numeracy
ASMT-004175,BEN-02144,COHORT-PL-002,2025-11-23,1,76.7,100,Brian Otieno,Life Skills
ASMT-004176,BEN-02144,COHORT-PL-002,2026-02-21,2,81.7,100,Quinton Wangari,Technical Skills
ASMT-004177,BEN-02145,COHORT-PL-002,2025-12-13,1,50.8,100,Patrick Wangari,Technical Skills
ASMT-004178,BEN-02145,COHORT-PL-002,2026-03-13,2,39.1,100,Aisha Mutua,Technical Skills
ASMT-004179,BEN-02146,COHORT-PL-002,2025-12-08,1,75.5,100,Caroline Rotich,Numeracy
ASMT-004180,BEN-02146,COHORT-PL-002,2026-03-08,2,56.5,100,Rose Achieng,Numeracy
ASMT-004181,BEN-02147,COHORT-PL-002,2025-11-26,1,68.6,100,Uchenna Mutinda,Numeracy
ASMT-004182,BEN-02147,COHORT-PL-002,2026-02-24,2,82.7,100,Wanjiku Musyoka,Numeracy
ASMT-004183,BEN-02148,COHORT-PL-002,2025-12-02,1,93.0,100,Francis Omondi,Life Skills
ASMT-004184,BEN-02148,COHORT-PL-002,2026-03-31,2,34.6,100,Gladys Waweru,Technical Skills
ASMT-004185,BEN-02149,COHORT-PL-002,2025-12-18,1,91.6,100,Kendi Chebet,Technical Skills
ASMT-004186,BEN-02149,COHORT-PL-002,2026-03-18,2,90.1,100,Francis Njenga,Literacy
ASMT-004187,BEN-02150,COHORT-PL-002,2025-11-29,1,92.3,100,Nancy Achieng,Life Skills
ASMT-004188,BEN-02150,COHORT-PL-002,2026-02-27,2,66.3,100,Xavier Kariuki,Literacy
ASMT-004189,BEN-02151,COHORT-PL-002,2025-11-26,1,62.6,100,Lilian Githinji,Numeracy
ASMT-004190,BEN-02151,COHORT-PL-002,2026-02-24,2,62.7,100,Lilian Gichuki,Life Skills
ASMT-004191,BEN-02152,COHORT-PL-002,2025-12-14,1,80.7,100,Irene Kariuki,Literacy
ASMT-004192,BEN-02152,COHORT-PL-002,2026-03-14,2,62.2,100,Quinton Rotich,Literacy
ASMT-004193,BEN-02153,COHORT-PL-002,2025-12-19,1,183.6,100,Joseph Owino,Literacy
ASMT-004194,BEN-02153,COHORT-PL-002,2026-03-19,2,56.1,100,Quinton Odongo,Literacy
ASMT-004195,BEN-02154,COHORT-PL-002,2025-11-23,1,81.0,100,Quinton Awino,Life Skills
ASMT-004196,BEN-02154,COHORT-PL-002,2026-02-21,2,81.8,100,Zipporah Owino,Life Skills
ASMT-004197,BEN-02155,COHORT-PL-002,2025-11-28,1,48.0,100,Gladys Njoroge,Technical Skills
ASMT-004198,BEN-02155,COHORT-PL-002,2026-02-26,2,85.8,100,Joseph Otieno,Technical Skills
ASMT-004199,BEN-02156,COHORT-PL-002,2025-11-26,1,100.0,100,Nancy Adhiambo,Life Skills
ASMT-004200,BEN-02156,COHORT-PL-002,2026-02-24,2,68.3,100,Uchenna Were,Life Skills
ASMT-004201,BEN-02157,COHORT-PL-002,2025-12-03,1,55.5,100,Mary Mwangi,Life Skills
ASMT-004202,BEN-02157,COHORT-PL-002,2026-03-03,2,72.7,100,Owen Githinji,Life Skills
ASMT-004203,BEN-02158,COHORT-PL-002,2025-11-22,1,98.0,100,Grace Mutua,Life Skills
ASMT-004204,BEN-02158,COHORT-PL-002,2026-02-23,2,74.5,100,Dennis Adhiambo,Life Skills
ASMT-004205,BEN-02159,COHORT-PL-002,2025-12-20,1,44.7,100,Joseph Rotich,Life Skills
ASMT-004206,BEN-02159,COHORT-PL-002,2026-03-20,2,56.2,100,Lilian Musyoka,Technical Skills
ASMT-004207,BEN-02160,COHORT-PL-002,2025-12-17,1,48.5,100,Raphael Gichuki,Literacy
ASMT-004208,BEN-02160,COHORT-PL-002,2026-03-17,2,83.4,100,,Technical Skills
ASMT-004209,BEN-02161,COHORT-PL-002,2025-11-29,1,64.8,100,Francis Chebet,Numeracy
ASMT-004210,BEN-02161,COHORT-PL-002,2026-02-27,2,67.2,100,Joseph Wanjiku,Life Skills
ASMT-004211,BEN-02162,COHORT-PL-002,2025-11-25,1,78.5,100,Patrick Kiprotich,Numeracy
ASMT-004212,BEN-02162,COHORT-PL-002,2026-02-23,2,73.3,100,Dennis Adhiambo,Literacy
ASMT-004213,BEN-02163,COHORT-PL-002,2025-12-01,1,51.3,100,Dennis Wanjiku,Numeracy
ASMT-004214,BEN-02163,COHORT-PL-002,2026-03-01,2,45.4,100,Joseph Otieno,Technical Skills
ASMT-004215,BEN-02164,COHORT-PL-002,2025-12-14,1,68.5,100,Leonard Were,Numeracy
ASMT-004216,BEN-02164,COHORT-PL-002,14/03/2026,2,55.1,100,Owen Wangari,Life Skills
ASMT-004217,BEN-02165,COHORT-PL-002,2025-12-01,1,75.2,100,Irene Mutua,Technical Skills
ASMT-004218,BEN-02165,COHORT-PL-002,2026-03-01,2,80.9,100,Tabitha Otieno,Numeracy
ASMT-004219,BEN-02166,COHORT-PL-002,2025-12-04,1,67.3,100,Cynthia Mwangi,Technical Skills
ASMT-004220,BEN-02166,COHORT-PL-002,2026-03-04,2,76.2,100,Felix Onyango,Technical Skills
ASMT-004221,BEN-02167,COHORT-PL-002,2025-12-09,1,203.0,100,Aisha Adhiambo,Life Skills
ASMT-004222,BEN-02167,COHORT-PL-002,2026-03-09,2,75.5,100,Maurice Odongo,Numeracy
ASMT-004223,BEN-02168,COHORT-PL-002,2025-12-16,1,50.5,100,Irene Rotich,Literacy
ASMT-004224,BEN-02168,COHORT-PL-002,2026-03-16,2,42.1,100,Boniface Chebet,Technical Skills
ASMT-004225,BEN-02169,COHORT-PL-002,2025-11-20,1,54.1,100,Leonard Omondi,Technical Skills
ASMT-004226,BEN-02169,COHORT-PL-002,2026-02-18,2,99.4,100,David Nyambura,Literacy
ASMT-004227,BEN-02170,COHORT-PL-002,2025-12-05,1,79.2,100,Caroline Chebet,Technical Skills
ASMT-004228,BEN-02170,COHORT-PL-002,2026-03-05,2,83.4,100,Seun Omondi,Numeracy
ASMT-004229,BEN-02171,COHORT-PL-002,2025-11-27,1,62.5,100,Caroline Awino,Numeracy
ASMT-004230,BEN-02171,COHORT-PL-002,2026-02-25,2,74.3,100,Kendi Njoroge,Technical Skills
ASMT-004231,BEN-02172,COHORT-PL-002,2025-12-04,1,76.7,100,Dennis Awino,Technical Skills
ASMT-004232,BEN-02172,COHORT-PL-002,2026-03-04,2,77.8,100,Esther Mugo,Life Skills
ASMT-004233,BEN-02173,COHORT-PL-002,2025-12-15,1,76.5,100,Gladys Omondi,Life Skills
ASMT-004234,BEN-02173,COHORT-PL-002,2026-03-15,2,62.0,100,Uchenna Simiyu,Life Skills
ASMT-004235,BEN-02174,COHORT-PL-002,2025-12-14,1,71.7,100,Yvonne Njoroge,Numeracy
ASMT-004236,BEN-02174,COHORT-PL-002,2026-03-14,2,97.4,100,Raphael Kiprotich,Numeracy
ASMT-004237,BEN-02175,COHORT-PL-002,2025-11-20,1,93.9,100,Leonard Adhiambo,Literacy
ASMT-004238,BEN-02175,COHORT-PL-002,2026-02-18,2,80.4,100,Stephen Kimani,Life Skills
ASMT-004239,BEN-02176,COHORT-PL-002,2025-11-28,1,81.0,100,,Life Skills
ASMT-004240,BEN-02176,COHORT-PL-002,2026-02-26,2,100.0,100,Maurice Njoroge,Technical Skills
ASMT-004241,BEN-02177,COHORT-PL-002,2025-11-20,1,55.2,100,Uchenna Mugo,Technical Skills
ASMT-004242,BEN-02177,COHORT-PL-002,2026-02-18,2,41.7,100,Esther Rotich,Literacy
ASMT-004243,BEN-02178,COHORT-PL-002,19/12/2025,1,85.4,100,Boniface Githinji,Life Skills
ASMT-004244,BEN-02178,COHORT-PL-002,2026-03-19,2,80.6,100,Gladys Kariuki,Literacy
ASMT-004245,BEN-02179,COHORT-PL-002,2025-12-05,1,61.0,100,Kendi Mutua,Numeracy
ASMT-004246,BEN-02179,COHORT-PL-002,2026-03-05,2,79.8,100,Patrick Omondi,Technical Skills
ASMT-004247,BEN-02180,COHORT-PL-002,2025-12-14,1,84.8,100,Violet Wangari,Literacy
ASMT-004248,BEN-02180,COHORT-PL-002,14-Mar-2026,2,52.1,100,Felix Otieno,Literacy
ASMT-004249,BEN-02181,COHORT-PL-002,2025-12-18,1,56.4,100,Uchenna Waweru,Literacy
ASMT-004250,BEN-02181,COHORT-PL-002,2026-03-18,2,54.1,100,Irene Waweru,Technical Skills
ASMT-004251,BEN-02182,COHORT-PL-002,2025-12-20,1,72.8,100,Kendi Achieng,Numeracy
ASMT-004252,BEN-02182,COHORT-PL-002,2026-03-20,2,72.1,100,Stephen Mugo,Literacy
ASMT-004253,BEN-02183,COHORT-PL-002,2025-11-22,1,100.0,100,Grace Njenga,Numeracy
